2020-02-12,Wisconsin,1,0,44.7862968,-89.8267049
2020-02-13,Arizona,1,0,34.1682185,-111.930907
2020-02-13,California,7,0,37.2718745,-119.2704153
2020-02-13,Illinois,2,0,39.739318,-89.504139
2020-02-13,Massachusetts,1,0,42.0629398,-71.718067
2020-02-13,Texas,2,0,31.1693363,-100.0768425
2020-02-13,Washington,1,0,38.8993487,-77.0145665
2020-02-13,Wisconsin,1,0,44.7862968,-89.8267049
2020-02-14,Arizona,1,0,34.1682185,-111.930907
2020-02-14,California,7,0,37.2718745,-119.2704153
2020-02-14,Illinois,2,0,39.739318,-89.504139
2020-02-14,Massachusetts,1,0,42.0629398,-71.718067
2020-02-14,Texas,2,0,31.1693363,-100.0768425
2020-02-14,Washington,1,0,38.8993487,-77.0145665
2020-02-14,Wisconsin,1,0,44.7862968,-89.8267049
2020-02-15,Arizona,1,0,34.1682185,-111.930907
2020-02-15,California,7,0,37.2718745,-119.2704153
2020-02-15,Illinois,2,0,39.739318,-89.504139
2020-02-15,Massachusetts,1,0,42.0629398,-71.718067
2020-02-15,Texas,2,0,31.1693363,-100.0768425
2020-02-15,Washington,1,0,38.8993487,-77.0145665
2020-02-15,Wisconsin,1,0,44.7862968,-89.8267049
2020-02-16,Arizona,1,0,34.1682185,-111.930907
2020-02-16,California,7,0,37.2718745,-119.2704153
2020-02-16,Illinois,2,0,39.739318,-89.504139
2020-02-16,Massachusetts,1,0,42.0629398,-71.718067
2020-02-16,Texas,2,0,31.1693363,-100.0768425
2020-02-16,Washington,1,0,38.8993487,-77.0145665
2020-02-16,Wisconsin,1,0,44.7862968,-89.8267049
2020-02-17,Arizona,1,0,34.1682185,-111.930907
2020-02-17,California,7,0,37.2718745,-119.2704153
2020-02-17,Illinois,2,0,39.739318,-89.504139
2020-02-17,Massachusetts,1,0,42.0629398,-71.718067
2020-02-17,Nebraska,10,0,41.5008195,-99.680902
2020-02-17,Texas,2,0,31.1693363,-100.0768425
2020-02-17,Washington,1,0,38.8993487,-77.0145665
2020-02-17,Wisconsin,1,0,44.7862968,-89.8267049
2020-02-18,Arizona,1,0,34.1682185,-111.930907
2020-02-18,California,7,0,37.2718745,-119.2704153
2020-02-18,Illinois,2,0,39.739318,-89.504139
2020-02-18,Massachusetts,1,0,42.0629398,-71.718067
2020-02-18,Nebraska,10,0,41.5008195,-99.680902
2020-02-18,Texas,2,0,31.1693363,-100.0768425
2020-02-18,Washington,1,0,38.8993487,-77.0145665
2020-02-18,Wisconsin,1,0,44.7862968,-89.8267049
2020-02-19,Arizona,1,0,34.1682185,-111.930907
2020-02-19,California,7,0,37.2718745,-119.2704153
2020-02-19,Illinois,2,0,39.739318,-89.504139
2020-02-19,Massachusetts,1,0,42.0629398,-71.718067
2020-02-19,Nebraska,10,0,41.5008195,-99.680902
2020-02-19,Texas,2,0,31.1693363,-100.0768425
2020-02-19,Washington,1,0,38.8993487,-77.0145665
2020-02-19,Wisconsin,1,0,44.7862968,-89.8267049
2020-02-20,Arizona,1,0,34.1682185,-111.930907
2020-02-20,California,8,0,37.2718745,-119.2704153
2020-02-20,Illinois,2,0,39.739318,-89.504139
2020-02-20,Massachusetts,1,0,42.0629398,-71.718067
2020-02-20,Nebraska,11,0,41.5008195,-99.680902
2020-02-20,Texas,2,0,31.1693363,-100.0768425
2020-02-20,Washington,1,0,38.8993487,-77.0145665
2020-02-20,Wisconsin,1,0,44.7862968,-89.8267049
2020-02-21,Arizona,1,0,34.1682185,-111.930907
2020-02-21,California,9,0,37.2718745,-119.2704153
2020-02-21,Illinois,2,0,39.739318,-89.504139
2020-02-21,Massachusetts,1,0,42.0629398,-71.718067
2020-02-21,Nebraska,11,0,41.5008195,-99.680902
2020-02-21,Texas,4,0,31.1693363,-100.0768425
2020-02-21,Washington,1,0,38.8993487,-77.0145665
2020-02-21,Wisconsin,1,0,44.7862968,-89.8267049
2020-02-22,Arizona,1,0,34.1682185,-111.930907
2020-02-22,California,9,0,37.2718745,-119.2704153
2020-02-22,Illinois,2,0,39.739318,-89.504139
2020-02-22,Massachusetts,1,0,42.0629398,-71.718067
2020-02-22,Nebraska,11,0,41.5008195,-99.680902
2020-02-22,Texas,4,0,31.1693363,-100.0768425
2020-02-22,Washington,1,0,38.8993487,-77.0145665
2020-02-22,Wisconsin,1,0,44.7862968,-89.8267049
2020-02-23,Arizona,1,0,34.1682185,-111.930907
2020-02-23,California,9,0,37.2718745,-119.2704153
2020-02-23,Illinois,2,0,39.739318,-89.504139
2020-02-23,Massachusetts,1,0,42.0629398,-71.718067
2020-02-23,Nebraska,11,0,41.5008195,-99.680902
2020-02-23,Texas,4,0,31.1693363,-100.0768425
2020-02-23,Washington,1,0,38.8993487,-77.0145665
2020-02-23,Wisconsin,1,0,44.7862968,-89.8267049
2020-02-24,Arizona,1,0,34.1682185,-111.930907
2020-02-24,California,11,0,37.2718745,-119.2704153
2020-02-24,Illinois,2,0,39.739318,-89.504139
2020-02-24,Massachusetts,1,0,42.0629398,-71.718067
2020-02-24,Nebraska,12,0,41.5008195,-99.680902
2020-02-24,Texas,10,0,31.1693363,-100.0768425
2020-02-24,Washington,5,0,38.8993487,-77.0145665
2020-02-24,Wisconsin,1,0,44.7862968,-89.8267049
2020-02-25,Arizona,1,0,34.1682185,-111.930907
2020-02-25,California,11,0,37.2718745,-119.2704153
2020-02-25,Illinois,2,0,39.739318,-89.504139
2020-02-25,Massachusetts,1,0,42.0629398,-71.718067
2020-02-25,Nebraska,13,0,41.5008195,-99.680902
2020-02-25,Texas,10,0,31.1693363,-100.0768425
2020-02-25,Utah,1,0,39.4997605,-111.547028
2020-02-25,Washington,5,0,38.8993487,-77.0145665
2020-02-25,Wisconsin,1,0,44.7862968,-89.8267049
2020-02-26,Arizona,1,0,34.1682185,-111.930907
2020-02-26,California,26,0,37.2718745,-119.2704153
2020-02-26,Illinois,2,0,39.739318,-89.504139
2020-02-26,Massachusetts,1,0,42.0629398,-71.718067
2020-02-26,Nebraska,13,0,41.5008195,-99.680902
2020-02-26,Texas,10,0,31.1693363,-100.0768425
